1.5	132.0	0.61377229	-184.25767295	-184.24373210	
1.5	134.0	0.61339132	-184.25684510	-184.24848364	
1.5	136.0	0.61217619	-184.25451321	-184.25256256	
1.5	138.0	0.61006267	-184.25054462	-184.25618317	
1.5	140.0	0.60709116	-184.24484698	-184.25924878	
1.5	142.0	0.60337265	-184.23737199	-184.26170280	
1.5	144.0	0.59905468	-184.22811799	-184.26351941	
1.5	146.0	0.59429820	-184.21713038	-184.26469475	
1.5	148.0	0.58924848	-184.20449941	-184.26526034	
1.5	150.0	0.58405923	-184.19022887	-184.26578950	
1.5	152.0	0.57883887	-184.17474686	-184.26524292	
1.5	154.0	0.57373165	-184.15812065	-184.26421508	
1.5	156.0	0.56880079	-184.14056653	-184.26279952	
1.5	158.0	0.56410405	-184.12232393	-184.26108906	
1.5	160.0	0.55968663	-184.10365152	-184.25917953	
1.5	162.0	0.55616418	-184.08848243	-184.25962273	
1.5	164.0	0.55264515	-184.06939592	-184.25704875	
1.5	170.0	0.54472796	-184.01162380	-184.24919772	
1.5	172.0	0.54334218	-183.99407347	-184.24685750	
1.5	174.0	0.54243265	-183.97683324	-184.24477268	
1.5	178.0	0.53264793	-183.94550842	-184.24941046	
1.5	90.0	0.68486318	-184.18395077	-184.24775857	
1.5499999999999998	92.0	0.56275804	-184.17992421	-184.27382455	
1.5499999999999998	94.0	0.56405462	-184.18165090	-184.27418074	
1.5499999999999998	96.0	0.56613370	-184.18419617	-184.27427506	
1.5499999999999998	98.0	0.66951622	-184.17270726	-184.25130760	
1.5499999999999998	108.0	0.58314466	-184.21320928	-184.27447454	
1.5499999999999998	110.0	0.58601164	-184.21912616	-184.27383181	
1.5499999999999998	112.0	0.58860064	-184.22506738	-184.27289559	
1.5499999999999998	114.0	0.59114519	-184.23094686	-184.27160540	
1.5499999999999998	116.0	0.59402076	-184.23664655	-184.26988500	
1.5499999999999998	118.0	0.59674910	-184.24205001	-184.26767649	
1.5499999999999998	120.0	0.59919400	-184.24715718	-184.26497909	
1.5499999999999998	122.0	0.60156221	-184.25191699	-184.26175710	
1.5499999999999998	124.0	0.60387360	-184.25625790	-184.25796088	
1.5499999999999998	126.0	0.60610151	-184.26009728	-184.25357613	
1.5499999999999998	128.0	0.60819063	-184.26334111	-184.24888470	
1.5499999999999998	130.0	0.61006008	-184.26588210	-184.24823041	
1.5499999999999998	132.0	0.61160367	-184.26760093	-184.25685621	
1.5499999999999998	134.0	0.61268412	-184.26836198	-184.26362288	
1.5499999999999998	136.0	0.61313889	-184.26802457	-184.26970123	
1.5499999999999998	138.0	0.61282978	-184.26645301	-184.27529509	
1.5499999999999998	140.0	0.61168781	-184.26353089	-184.28037651	
1.5499999999999998	142.0	0.60972388	-184.25917057	-184.28491912	
1.5499999999999998	144.0	0.60701694	-184.25332066	-184.28890693	
1.5499999999999998	146.0	0.60368698	-184.24596953	-184.29233883	
1.5499999999999998	150.0	0.59575419	-184.22681840	-184.29806369	
1.5499999999999998	152.0	0.59139303	-184.21531242	-184.29989636	
1.5499999999999998	154.0	0.58698785	-184.20265607	-184.30124222	
1.5499999999999998	156.0	0.58263202	-184.18901520	-184.30215928	
1.5499999999999998	158.0	0.57840684	-184.17458238	-184.30270854	
1.5499999999999998	160.0	0.57437838	-184.15957513	-184.30295521	
1.5499999999999998	170.0	0.56040018	-184.08719610	-184.30273297	
1.5499999999999998	172.0	0.55933429	-184.07419785	-184.30133730	
1.5499999999999998	174.0	0.55949621	-184.06326264	-184.29922614	
1.5499999999999998	176.0	0.56088190	-184.05601740	-184.29633613	
1.5499999999999998	178.0	0.56247741	-184.05069835	-184.29357550	
1.5999999999999999	92.0	0.55880643	-184.20333571	-184.26920895	
1.5999999999999999	94.0	0.55993262	-184.20437184	-184.26957815	
1.5999999999999999	98.0	0.56457193	-184.20810754	-184.27077032	
1.5999999999999999	102.0	0.56913812	-184.21389650	-184.27127268	
1.5999999999999999	104.0	0.57170126	-184.21745878	-184.27135190	
1.5999999999999999	106.0	0.57435541	-184.22137836	-184.27127084	
1.5999999999999999	108.0	0.57704071	-184.22557845	-184.27100036	
1.5999999999999999	112.0	0.58241456	-184.23451153	-184.26979524	
1.5999999999999999	114.0	0.58506089	-184.23909927	-184.26880434	
1.5999999999999999	116.0	0.58766315	-184.24367857	-184.26751201	
1.5999999999999999	118.0	0.59022958	-184.24818766	-184.26588209	
1.5999999999999999	120.0	0.59277535	-184.25256719	-184.26387249	
1.5999999999999999	122.0	0.59531717	-184.25675787	-184.26143260	
1.5999999999999999	124.0	0.59786472	-184.26069855	-184.25849952	
1.5999999999999999	126.0	0.60041784	-184.26432428	-184.25499534	
1.5999999999999999	128.0	0.60296801	-184.26756458	-184.25108372	
1.5999999999999999	130.0	0.60545858	-184.27033990	-184.25476618	
1.5999999999999999	132.0	0.60786276	-184.27256290	-184.26488723	
1.5999999999999999	134.0	0.61003724	-184.27413193	-184.27269331	
1.5999999999999999	136.0	0.61185109	-184.27493577	-184.27990950	
1.5999999999999999	138.0	0.61313898	-184.27485590	-184.28667919	
1.5999999999999999	140.0	0.61375387	-184.27377502	-184.29299472	
1.5999999999999999	142.0	0.61360295	-184.27158722	-184.29884388	
1.5999999999999999	144.0	0.61266321	-184.26820806	-184.30422337	
1.5999999999999999	148.0	0.60886944	-184.25759375	-184.31391146	
1.5999999999999999	152.0	0.60254274	-184.24213732	-184.32146486	
1.5999999999999999	154.0	0.59903518	-184.23270900	-184.32450804	
1.5999999999999999	156.0	0.59542082	-184.22229444	-184.32712133	
1.5999999999999999	158.0	0.59180609	-184.21104428	-184.32933685	
1.5999999999999999	160.0	0.58828036	-184.19913958	-184.33119181	
1.5999999999999999	162.0	0.58491836	-184.18679504	-184.33272560	
1.5999999999999999	164.0	0.58178303	-184.17426783	-184.33397619	
1.5999999999999999	172.0	0.57246392	-184.13034992	-184.33680648	
1.5999999999999999	174.0	0.57278715	-184.12449961	-184.33819625	
1.5999999999999999	178.0	0.57005051	-184.11839486	-184.33931331	
1.65	94.0	0.55978256	-184.22307232	-184.26528994	
1.65	96.0	0.56056903	-184.22402483	-184.26546881	
1.65	98.0	0.56166094	-184.22530983	-184.26566475	
1.65	100.0	0.56305344	-184.22693108	-184.26586123	
1.65	102.0	0.56473090	-184.22888727	-184.26603673	
1.65	104.0	0.56666438	-184.23116924	-184.26616495	
1.65	106.0	0.56881171	-184.23375753	-184.26621543	
1.65	108.0	0.57112192	-184.23662142	-184.26615537	
1.65	110.0	0.57354247	-184.23971992	-184.26595129	
1.65	112.0	0.57602753	-184.24300435	-184.26557016	
1.65	114.0	0.57854579	-184.24642179	-184.26497991	
1.65	116.0	0.58108286	-184.24991832	-184.26414858	
1.65	118.0	0.58363693	-184.25344077	-184.26304211	
1.65	120.0	0.58621368	-184.25693697	-184.26162065	
1.65	122.0	0.58882229	-184.26035524	-184.25983228	
1.65	124.0	0.59147374	-184.26364347	-184.25759279	
1.65	126.0	0.59418124	-184.26674830	-184.25470160	
1.65	128.0	0.59695127	-184.26961429	-184.25080300	
1.65	130.0	0.59977034	-184.27218188	-184.25975665	
1.65	132.0	0.60264679	-184.27438805	-184.26923168	
1.65	134.0	0.60550457	-184.27616116	-184.27738018	
1.65	136.0	0.60826509	-184.27742198	-184.28512497	
1.65	138.0	0.61079808	-184.27808142	-184.29250267	
1.65	140.0	0.61294260	-184.27804212	-184.29948535	
1.65	142.0	0.61453932	-184.27720303	-184.30605491	
1.65	144.0	0.61554929	-184.27546588	-184.31219718	
1.65	146.0	0.61646362	-184.27267477	-184.31791586	
1.65	148.0	0.61510853	-184.26891382	-184.32362974	
1.65	150.0	0.61374517	-184.26412701	-184.32859294	
1.65	152.0	0.61183491	-184.25828247	-184.33313597	
1.65	154.0	0.60948832	-184.25141939	-184.33727769	
1.65	156.0	0.60684620	-184.24361412	-184.34102219	
1.65	158.0	0.60403895	-184.23497745	-184.34437706	
1.65	160.0	0.60118094	-184.22565531	-184.34735446	
1.65	170.0	0.58905108	-184.17737752	-184.35714983	
1.65	172.0	0.58742400	-184.17029969	-184.35824185	
1.65	174.0	0.58723385	-184.16702136	-184.36114273	
1.7	92.0	0.55772883	-184.23877251	-184.26008755	
1.7	94.0	0.55807154	-184.23913024	-184.26021745	
1.7	96.0	0.55859798	-184.23966998	-184.26035997	
1.7	98.0	0.55932567	-184.24039599	-184.26050922	
1.7	100.0	0.56026476	-184.24131671	-184.26065818	
1.7	102.0	0.56142164	-184.24244162	-184.26079844	
1.7	104.0	0.56279720	-184.24377882	-184.26091924	
1.7	106.0	0.56438576	-184.24533239	-184.26100679	
1.7	108.0	0.56617267	-184.24709999	-184.26104313	
1.7	110.0	0.56813541	-184.24907098	-184.26100592	
1.7	112.0	0.57024515	-184.25122563	-184.26086865	
1.7	114.0	0.57247166	-184.25353558	-184.26060144	
1.7	116.0	0.57478868	-184.25596543	-184.26017187	
1.7	118.0	0.57717825	-184.25847493	-184.25954562	
1.7	120.0	0.57963324	-184.26102126	-184.25868597	
1.7	122.0	0.58215616	-184.26356000	-184.25755180	
1.7	124.0	0.58475550	-184.26604832	-184.25606982	
1.7	126.0	0.58744267	-184.26843995	-184.25403785	
1.7	128.0	0.59023132	-184.27068995	-184.24884192	
1.7	130.0	0.59312934	-184.27275163	-184.26270409	
1.7	132.0	0.59615034	-184.27457724	-184.27094432	
1.7	134.0	0.59928989	-184.27611643	-184.27897113	
1.7	136.0	0.60252555	-184.27731524	-184.28681948	
1.7	142.0	0.61228645	-184.27822641	-184.30856181	
1.7	144.0	0.61579297	-184.27730360	-184.31494235	
1.7	148.0	0.61819799	-184.27344064	-184.32720026	
1.7	150.0	0.61875628	-184.27030688	-184.33257817	
1.7	152.0	0.61857679	-184.26628990	-184.33761161	
1.7	154.0	0.61774857	-184.26138508	-184.34230960	
1.7	156.0	0.61640592	-184.25562505	-184.34666726	
1.7	158.0	0.61469317	-184.24908026	-184.35067592	
1.7	160.0	0.61274808	-184.24186064	-184.35432764	
1.7	168.0	0.60484938	-184.21020656	-184.36529310	
1.7	170.0	0.60324863	-184.20326013	-184.36713267	
1.70	90.0	0.55755607	-184.23862440	-184.25999997	
1.75	92.0	0.55650519	-184.25274309	-184.25545434	
1.75	94.0	0.55674213	-184.25291090	-184.25553674	
1.75	96.0	0.55710400	-184.25317343	-184.25563468	
1.75	98.0	0.55759622	-184.25352874	-184.25573428	
1.75	100.0	0.55822890	-184.25398497	-184.25583630	
1.75	102.0	0.55901280	-184.25454768	-184.25592968	
1.75	104.0	0.55995847	-184.25522799	-184.25601306	
1.75	106.0	0.56107457	-184.25603626	-184.25608262	
1.75	108.0	0.56236546	-184.25698100	-184.25613273	
1.75	110.0	0.56383071	-184.25806674	-184.25615529	
1.75	112.0	0.56546420	-184.25929227	-184.25613833	
1.75	114.0	0.56725400	-184.26064925	-184.25606622	
1.75	116.0	0.56918395	-184.26212164	-184.25591984	
1.75	118.0	0.57123695	-184.26368601	-184.25567867	
1.75	120.0	0.57339866	-184.26531265	-184.25532551	
1.75	122.0	0.57566110	-184.26696731	-184.25485942	
1.75	124.0	0.57802488	-184.26861297	-184.25434117	
1.75	126.0	0.58049911	-184.27021143	-184.25414171	
1.75	128.0	0.58309622	-184.27172411	-184.25632176	
1.75	130.0	0.58583468	-184.27311263	-184.26321823	
1.75	132.0	0.58873292	-184.27433866	-184.27069791	
1.75	134.0	0.59180907	-184.27536410	-184.27835209	
1.75	136.0	0.59507862	-184.27615056	-184.28601847	
1.75	138.0	0.59854728	-184.27665851	-184.29357876	
1.75	140.0	0.60222561	-184.27684101	-184.30093058	
1.75	144.0	0.61015224	-184.27589966	-184.31472640	
1.75	146.0	0.61370635	-184.27486577	-184.32099555	
1.75	148.0	0.61700284	-184.27331149	-184.32679553	
1.75	150.0	0.61971304	-184.27115634	-184.33219749	
1.75	152.0	0.62167082	-184.26833433	-184.33725930	
1.75	154.0	0.62283449	-184.26480244	-184.34202146	
1.75	156.0	0.62326363	-184.26054970	-184.34649986	
1.75	158.0	0.62307930	-184.25560366	-184.35069006	
1.75	160.0	0.62242713	-184.25003478	-184.35457621	
1.75	164.0	0.62028449	-184.23755945	-184.36135900	
1.75	166.0	0.61904467	-184.23107408	-184.36421602	
1.75	168.0	0.61783179	-184.22484351	-184.36669465	
1.75	170.0	0.61669328	-184.21930646	-184.36880654	
1.75	172.0	0.61559740	-184.21491139	-184.37060778	
1.75	174.0	0.61450472	-184.21178799	-184.37215082	
1.75	90.0	0.55641409	-184.25268287	-184.25541714	
1.7999999999999998	92.0	0.55556774	-184.26465961	-184.25164924	
1.7999999999999998	94.0	0.55571712	-184.26470643	-184.25167142	
1.7999999999999998	96.0	0.55595993	-184.26478473	-184.25170151	
1.7999999999999998	98.0	0.55629474	-184.26489669	-184.25173437	
1.7999999999999998	100.0	0.55672461	-184.26504640	-184.25176628	
1.7999999999999998	102.0	0.55725581	-184.26523952	-184.25179424	
1.7999999999999998	104.0	0.55789739	-184.26548305	-184.25181639	
1.7999999999999998	106.0	0.55865976	-184.26578530	-184.25183213	
1.7999999999999998	108.0	0.55955343	-184.26615528	-184.25184183	
1.7999999999999998	110.0	0.56058708	-184.26660143	-184.25184605	
1.7999999999999998	112.0	0.56176640	-184.26712983	-184.25184421	
1.7999999999999998	114.0	0.56309355	-184.26774257	-184.25183440	
1.7999999999999998	116.0	0.56456677	-184.26843644	-184.25181382	
1.7999999999999998	118.0	0.56618031	-184.26920198	-184.25178080	
1.7999999999999998	120.0	0.56792571	-184.27002309	-184.25174188	
1.7999999999999998	122.0	0.56979399	-184.27087734	-184.25172926	
1.7999999999999998	124.0	0.57177869	-184.27173689	-184.25185740	
1.7999999999999998	126.0	0.57387932	-184.27257000	-184.25263490	
1.7999999999999998	128.0	0.57610239	-184.27334267	-184.25605303	
1.7999999999999998	130.0	0.57846379	-184.27402032	-184.26208217	
1.7999999999999998	132.0	0.58098355	-184.27456908	-184.26891599	
1.7999999999999998	134.0	0.58368936	-184.27495633	-184.27607061	
1.7999999999999998	136.0	0.58661137	-184.27515111	-184.28337456	
1.7999999999999998	138.0	0.58977943	-184.27512411	-184.29070586	
1.7999999999999998	140.0	0.59321379	-184.27484508	-184.29796015	
1.7999999999999998	142.0	0.59713079	-184.27419058	-184.30506712	
1.7999999999999998	144.0	0.60135107	-184.27320848	-184.31186334	
1.7999999999999998	148.0	0.61045019	-184.27057323	-184.32403952	
1.7999999999999998	150.0	0.61507789	-184.26870994	-184.32936518	
1.7999999999999998	152.0	0.61937137	-184.26641601	-184.33421178	
1.7999999999999998	154.0	0.62304016	-184.26363718	-184.33866224	
1.7999999999999998	156.0	0.62590463	-184.26033008	-184.34280308	
1.7999999999999998	158.0	0.62793164	-184.25647911	-184.34668903	
1.7999999999999998	160.0	0.62920080	-184.25210961	-184.35033631	
1.7999999999999998	162.0	0.62984754	-184.24729787	-184.35373464	
1.7999999999999998	164.0	0.63002352	-184.24218029	-184.35685901	
1.7999999999999998	166.0	0.62988991	-184.23696591	-184.35966990	
1.7999999999999998	168.0	0.62957852	-184.23195364	-184.36213635	
1.7999999999999998	170.0	0.62913393	-184.22753104	-184.36427350	
1.80	90.0	0.55551682	-184.26464393	-184.25164082	
1.8499999999999999	92.0	0.55484051	-184.27479314	-184.24889108	
1.8499999999999999	94.0	0.55493288	-184.27477112	-184.24886870	
1.8499999999999999	96.0	0.55508832	-184.27473688	-184.24883375	
1.8499999999999999	98.0	0.55530890	-184.27469409	-184.24878938	
1.8499999999999999	100.0	0.55559725	-184.27464757	-184.24873888	
1.8499999999999999	102.0	0.55595636	-184.27460266	-184.24868499	
1.8499999999999999	104.0	0.55639088	-184.27456468	-184.24862932	
1.8499999999999999	106.0	0.55690647	-184.27453884	-184.24857276	
1.8499999999999999	108.0	0.55751177	-184.27453070	-184.24851708	
1.8499999999999999	110.0	0.55821630	-184.27454648	-184.24846610	
1.8499999999999999	112.0	0.55902930	-184.27459243	-184.24842525	
1.8499999999999999	114.0	0.55995811	-184.27467354	-184.24840162	
1.8499999999999999	116.0	0.56100808	-184.27479205	-184.24840535	
1.8499999999999999	118.0	0.56218198	-184.27494619	-184.24845315	
1.8499999999999999	120.0	0.56347990	-184.27512928	-184.24858105	
1.8499999999999999	122.0	0.56489924	-184.27532905	-184.24887999	
1.8499999999999999	124.0	0.56643562	-184.27552753	-184.24960309	
1.8499999999999999	126.0	0.56808516	-184.27570131	-184.25137190	
1.8499999999999999	128.0	0.56984524	-184.27582249	-184.25491558	
1.8499999999999999	132.0	0.57371667	-184.27578125	-184.26605374	
1.8499999999999999	134.0	0.57585874	-184.27555377	-184.27254534	
1.8499999999999999	136.0	0.57817327	-184.27514663	-184.27931648	
1.8499999999999999	140.0	0.58346558	-184.27368282	-184.29321365	
1.8499999999999999	142.0	0.58650332	-184.27257661	-184.30014428	
1.8499999999999999	146.0	0.59415699	-184.26926331	-184.31350409	
1.8499999999999999	148.0	0.59872000	-184.26733578	-184.31957974	
1.8499999999999999	150.0	0.60386191	-184.26513789	-184.32513936	
1.8499999999999999	152.0	0.60952846	-184.26266857	-184.33006793	
1.8499999999999999	154.0	0.61548985	-184.25992161	-184.33431363	
1.8499999999999999	156.0	0.62132177	-184.25687952	-184.33793778	
1.8499999999999999	158.0	0.62654517	-184.25351802	-184.34110109	
1.8499999999999999	160.0	0.63083462	-184.24982505	-184.34397655	
1.8499999999999999	162.0	0.63410859	-184.24582620	-184.34666925	
1.8499999999999999	164.0	0.63649169	-184.24160467	-184.34919050	
1.85	90.0	0.55480987	-184.27480073	-184.24889878	
1.9	92.0	0.55427458	-184.28338927	-184.24717195	
1.9	94.0	0.55433213	-184.28333065	-184.24712364	
1.9	96.0	0.55442982	-184.28323446	-184.24704631	
1.9	98.0	0.55457020	-184.28310311	-184.24694471	
1.9	100.0	0.55475657	-184.28294018	-184.24682508	
1.9	102.0	0.55499267	-184.28275016	-184.24669511	
1.9	104.0	0.55528186	-184.28253792	-184.24656233	
1.9	106.0	0.55562738	-184.28230798	-184.24643334	
1.9	108.0	0.55603312	-184.28206391	-184.24631346	
1.9	110.0	0.55650446	-184.28180869	-184.24620846	
1.9	112.0	0.55704867	-184.28154543	-184.24612697	
1.9	114.0	0.55767370	-184.28127749	-184.24608326	
1.9	116.0	0.55838654	-184.28100770	-184.24610035	
1.9	118.0	0.55919273	-184.28073700	-184.24621661	
1.9	120.0	0.56009590	-184.28046334	-184.24650263	
1.9	122.0	0.56109776	-184.28018066	-184.24709349	
1.9	124.0	0.56219827	-184.27987838	-184.24823255	
1.9	126.0	0.56339542	-184.27954095	-184.25025764	
1.9	128.0	0.56468605	-184.27914789	-184.25341443	
1.9	130.0	0.56606731	-184.27867419	-184.25764976	
1.9	132.0	0.56753838	-184.27809123	-184.26271005	
1.9	134.0	0.56910228	-184.27736785	-184.26834503	
1.9	136.0	0.57076866	-184.27647189	-184.27437518	
1.9	138.0	0.57255457	-184.27537172	-184.28067226	
1.9	140.0	0.57448658	-184.27403742	-184.28713455	
1.9	142.0	0.57659926	-184.27244219	-184.29367318	
1.9	146.0	0.58164324	-184.26821569	-184.30674518	
1.9	152.0	0.59329198	-184.25959450	-184.32457167	
1.9	154.0	0.59874800	-184.25626543	-184.32951491	
1.9	156.0	0.60544364	-184.25272161	-184.33362325	
1.9	158.0	0.61325025	-184.24902147	-184.33670726	
1.9	160.0	0.62117312	-184.24521708	-184.33891521	
1.9	162.0	0.62885822	-184.24134090	-184.34035953	
1.9	164.0	0.63595075	-184.23744665	-184.34123807	
1.9	166.0	0.64175751	-184.23363383	-184.34195720	
1.9	168.0	0.64602715	-184.23007767	-184.34276699	
1.9	170.0	0.64881808	-184.22703988	-184.34376077	
1.9	90.0	0.55425558	-184.28340895	-184.24718838	
1.95	92.0	0.55383659	-184.29066358	-184.24632629	
1.95	94.0	0.55387242	-184.29058758	-184.24626579	
1.95	96.0	0.55393326	-184.29046146	-184.24616754	
1.95	98.0	0.55402086	-184.29028623	-184.24603582	
1.95	100.0	0.55413765	-184.29006361	-184.24587669	
1.95	102.0	0.55428673	-184.28979614	-184.24569827	
1.95	104.0	0.55447163	-184.28948705	-184.24551056	
1.95	106.0	0.55469582	-184.28913997	-184.24532510	
1.95	108.0	0.55496214	-184.28875822	-184.24515391	
1.95	110.0	0.55527274	-184.28834412	-184.24500901	
1.95	112.0	0.55563050	-184.28789869	-184.24490381	
1.95	114.0	0.55603973	-184.28742232	-184.24485702	
1.95	116.0	0.55650621	-184.28691553	-184.24489864	
1.95	118.0	0.55703559	-184.28637869	-184.24507775	
1.95	120.0	0.55763254	-184.28581107	-184.24547188	
1.95	122.0	0.55829972	-184.28520970	-184.24619817	
1.95	124.0	0.55903845	-184.28456845	-184.24741379	
1.95	126.0	0.55984821	-184.28387743	-184.24928531	
1.95	128.0	0.56072702	-184.28312256	-184.25192340	
1.95	130.0	0.56167176	-184.28228550	-184.25533473	
1.95	132.0	0.56267779	-184.28134376	-184.25943813	
1.95	134.0	0.56374077	-184.28027120	-184.26411403	
1.95	136.0	0.56485766	-184.27903884	-184.26924201	
1.95	138.0	0.56602742	-184.27761584	-184.27471460	
1.95	140.0	0.56725258	-184.27597084	-184.28043749	
1.95	142.0	0.56854014	-184.27407297	-184.28632646	
1.95	144.0	0.56990275	-184.27189308	-184.29230518	
1.95	146.0	0.57135952	-184.26940449	-184.29830357	
1.95	148.0	0.57287270	-184.26640715	-184.30440099	
1.95	150.0	0.57464260	-184.26321104	-184.31023032	
1.95	154.0	0.57963249	-184.25544915	-184.32139526	
1.95	156.0	0.58272951	-184.25119467	-184.32649656	
1.95	158.0	0.58670938	-184.24660923	-184.33117698	
1.95	160.0	0.59229888	-184.24174158	-184.33520487	
1.95	162.0	0.60126594	-184.23671078	-184.33794724	
1.95	164.0	0.61696265	-184.23181576	-184.33762598	
1.95	166.0	0.63480959	-184.22750589	-184.33441406	
1.95	168.0	0.64675542	-184.22389568	-184.33207933	
1.95	170.0	0.65400639	-184.22102123	-184.33108755	
1.95	172.0	0.65773477	-184.21898041	-184.33126505	
1.95	174.0	0.65880870	-184.21768484	-184.33232477	
1.95	176.0	0.65867022	-184.21680132	-184.33355584	
1.95	90.0	0.55382470	-184.29068895	-184.24634673	
2.0	92.0	0.55350023	-184.29680343	-184.24613270	
