      1.4000   126.9723     0.6199
      1.4020   126.9381     0.6198
      1.4040   126.9035     0.6197
      1.4060   126.8684     0.6195
      1.4066   126.8577     0.6195
      1.4080   126.8331     0.6194
      1.4100   126.7975     0.6193
      1.4120   126.7618     0.6191
      1.4140   126.7258     0.6190
      1.4160   126.6896     0.6188
      1.4165   126.6814     0.6188
      1.4180   126.6536     0.6187
      1.4200   126.6176     0.6185
      1.4220   126.5816     0.6184
      1.4240   126.5455     0.6182
      1.4261   126.5094     0.6180
      1.4263   126.5050     0.6180
      1.4281   126.4735     0.6179
      1.4301   126.4378     0.6177
      1.4321   126.4022     0.6176
      1.4341   126.3665     0.6174
      1.4361   126.3309     0.6172
      1.4362   126.3287     0.6172
      1.4381   126.2958     0.6170
      1.4401   126.2609     0.6169
      1.4421   126.2261     0.6167
      1.4441   126.1913     0.6165
      1.4461   126.1568     0.6163
      1.4464   126.1523     0.6163
      1.4481   126.1228     0.6162
      1.4501   126.0891     0.6160
      1.4521   126.0556     0.6158
      1.4541   126.0222     0.6156
      1.4561   125.9888     0.6154
      1.4569   125.9760     0.6154
      1.4581   125.9558     0.6152
      1.4601   125.9229     0.6150
      1.4621   125.8901     0.6148
      1.4641   125.8574     0.6146
      1.4661   125.8248     0.6144
      1.4677   125.7996     0.6143
      1.4681   125.7922     0.6142
      1.4701   125.7597     0.6140
      1.4721   125.7273     0.6138
      1.4741   125.6949     0.6136
      1.4762   125.6625     0.6134
      1.4782   125.6301     0.6132
      1.4786   125.6232     0.6131
      1.4802   125.5977     0.6130
      1.4822   125.5651     0.6127
      1.4842   125.5322     0.6125
      1.4862   125.4989     0.6123
      1.4882   125.4653     0.6120
      1.4893   125.4469     0.6119
      1.4902   125.4317     0.6118
      1.4922   125.3982     0.6116
      1.4942   125.3649     0.6114
      1.4962   125.3318     0.6111
      1.4982   125.2988     0.6109
      1.4999   125.2705     0.6107
      1.5002   125.2660     0.6107
      1.5022   125.2333     0.6104
      1.5042   125.2006     0.6102
      1.5062   125.1679     0.6100
      1.5082   125.1352     0.6097
      1.5102   125.1025     0.6095
      1.5107   125.0942     0.6094
      1.5122   125.0697     0.6092
      1.5142   125.0368     0.6090
      1.5162   125.0037     0.6087
      1.5182   124.9705     0.6085
      1.5202   124.9371     0.6082
      1.5214   124.9178     0.6081
      1.5222   124.9035     0.6080
      1.5242   124.8698     0.6077
      1.5263   124.8358     0.6075
      1.5283   124.8017     0.6072
      1.5303   124.7674     0.6070
      1.5318   124.7415     0.6068
      1.5323   124.7329     0.6067
      1.5343   124.6982     0.6064
      1.5363   124.6633     0.6062
      1.5383   124.6282     0.6059
      1.5403   124.5929     0.6057
      1.5418   124.5651     0.6054
      1.5423   124.5573     0.6054
      1.5443   124.5216     0.6051
      1.5463   124.4854     0.6048
      1.5483   124.4490     0.6046
      1.5503   124.4121     0.6043
      1.5516   124.3888     0.6041
      1.5523   124.3748     0.6040
      1.5543   124.3371     0.6038
      1.5563   124.2991     0.6035
      1.5583   124.2608     0.6032
      1.5603   124.2221     0.6029
      1.5608   124.2124     0.6028
      1.5623   124.1831     0.6026
      1.5643   124.1438     0.6024
      1.5663   124.1042     0.6021
      1.5683   124.0642     0.6018
      1.5697   124.0361     0.6016
      1.5703   124.0239     0.6015
      1.5723   123.9833     0.6012
      1.5743   123.9422     0.6009
      1.5764   123.9009     0.6006
      1.5783   123.8597     0.6003
      1.5784   123.8591     0.6003
      1.5804   123.8168     0.6000
      1.5824   123.7741     0.5998
