      1.0000   120.3779    33.4550
      1.0015   120.3232    34.8577
      1.0101   120.0143    89.0105
      1.0202   119.6612    34.3098
      1.0243   119.5253    32.3255
      1.0303   119.3156    34.9944
      1.0404   118.9705    65.3826
      1.0479   118.7273    36.2794
      1.0505   118.6439    33.6419
      1.0606   118.3384    34.0125
      1.0707   118.0531    53.2433
      1.0754   117.9293    50.2150
      1.0808   117.7810    37.8481
      1.0909   117.5214    31.5926
      1.1010   117.2741    34.6109
      1.1071   117.1313    40.7068
      1.1111   117.0348    44.1511
      1.1212   116.8023    36.4298
      1.1313   116.5807    31.2252
      1.1414   116.3703    31.6756
      1.1433   116.3333    32.2032
      1.1515   116.1663    35.8637
      1.1616   115.9771    34.1590
      1.1717   115.8007    33.9160
      1.1818   115.6358    31.0361
      1.1885   115.5354    30.3173
      1.1919   115.4818    30.2599
      1.2020   115.3357    31.0563
      1.2121   115.2027    32.2073
      1.2222   115.0844    30.7232
      1.2323   114.9804    26.4946
      1.2424   114.8905    30.1004
      1.2525   114.8163    30.4527
      1.2626   114.7575    30.0793
      1.2672   114.7374    29.8834
      1.2727   114.7128    29.6498
      1.2828   114.6833    29.2965
      1.2929   114.6702    29.0190
      1.3030   114.6742    28.7878
      1.3131   114.6951    28.5659
      1.3232   114.7335    28.2878
      1.3239   114.7374    28.2622
      1.3333   114.7901    27.7895
      1.3434   114.8632    26.7166
      1.3535   114.9561    24.4302
      1.3636   115.0744    25.0865
      1.3737   115.2159    26.7184
      1.3838   115.3817    26.8951
      1.3920   115.5354    26.7024
      1.3939   115.5708    26.6398
      1.4040   115.7783    25.8199
      1.4141   116.0183    23.6664
      1.4242   116.2971    25.6795
      1.4254   116.3333    25.7590
      1.4343   116.6124    25.6103
      1.4444   116.9655    23.6358
      1.4487   117.1313    24.0477
      1.4545   117.3615    25.1159
      1.4646   117.8053    24.2260
      1.4672   117.9293    23.5289
      1.4747   118.3049    24.5473
      1.4823   118.7273    24.2262
      1.4848   118.8705    23.4273
      1.4949   119.4635    24.4707
      1.4959   119.5253    24.4507
      1.5051   120.1104    22.9342
      1.5081   120.3232    23.7536
      1.5152   120.8414    22.6509
      1.5188   121.1212    22.4733
      1.5253   121.6369    23.3905
      1.5286   121.9192    22.3657
      1.5354   122.4946    23.4733
      1.5378   122.7172    22.7999
      1.5455   123.4450    23.2852
      1.5462   123.5152    23.3247
      1.5543   124.3131    22.7199
      1.5556   124.4400    23.2108
      1.5618   125.1111    21.9448
      1.5657   125.5415    23.2241
      1.5689   125.9091    21.9142
      1.5757   126.7071    23.0379
      1.5758   126.7157    22.9892
      1.5820   127.5051    23.5297
      1.5859   127.9982    21.9800
      1.5882   128.3030    22.5371
      1.5941   129.1010    21.7469
      1.5960   129.3680    22.7364
      1.5997   129.8990    21.8303
      1.6051   130.6970    22.7058
      1.6061   130.8434    22.2231
      1.6103   131.4949    23.3222
      1.6153   132.2929    22.3964
      1.6162   132.4294    22.8948
      1.6202   133.0909    21.6265
      1.6249   133.8889    21.0030
      1.6263   134.1318    20.8501
      1.6294   134.6869    22.1428
      1.6339   135.4848    23.6406
      1.6364   135.9390    22.7142
      1.6382   136.2828    23.3951
      1.6421   137.0808    22.1582
      1.6460   137.8788    23.2554
      1.6465   137.9829    22.0255
      1.6499   138.6768    24.0702
      1.6537   139.4747    25.3468
      1.6566   140.0757    22.8220
      1.6575   140.2727    24.5711
      1.6607   141.0707    22.5251
      1.6643   141.8687    23.0152
      1.6667   142.4776    26.6867
      1.6674   142.6667    26.0975
      1.6710   143.4646    27.0808
      1.6741   144.2626    25.4668
      1.6768   145.0182    23.4821
      1.6769   145.0606    23.4527
      1.6799   145.8586    23.9946
      1.6830   146.6566    27.6410
      1.6858   147.4545    28.3989
      1.6869   147.7937    25.7607
      1.6883   148.2525    26.1675
      1.6906   149.0505    22.3625
      1.6934   149.8485    23.0416
      1.6962   150.6465    24.9294
      1.6970   150.9326    22.8925
      1.6983   151.4444    25.0592
      1.7007   152.2424    24.2851
      1.7029   153.0404    22.5529
      1.7050   153.8384    23.9284
      1.7067   154.6364    25.0339
      1.7071   154.7938    23.8547
      1.7087   155.4343    25.8937
      1.7109   156.2323    25.5728
      1.7125   157.0303    21.4795
      1.7145   157.8283    26.7524
      1.7163   158.6263    29.0379
      1.7172   158.9950    21.0683
      1.7182   159.4242    29.3303
      1.7195   160.2222    26.8918
      1.7210   161.0202    21.3961
      1.7225   161.8182    27.1767
      1.7241   162.6162    33.3902
      1.7256   163.4141    33.4661
      1.7257   164.2121    28.2684
      1.7272   165.0101    21.2708
      1.7273   165.0736    24.6744
      1.7284   165.8081    28.9460
      1.7290   166.6061    33.6322
      1.7312   167.4040    34.0006
      1.7319   168.2020    29.5250
      1.7322   169.0000    20.9769
