      1.0000   103.0000     1.6070
      1.0000   104.0000     1.5450
      1.0000   105.0000     1.5110
      1.0000   106.0000     1.4860
      1.0000   107.0000     1.4660
      1.0000   108.0000     1.4500
      1.0000   109.0000     1.4370
      1.0000   110.0000     1.4260
      1.0000   111.0000     1.4160
      1.0000   112.0000     1.4070
      1.0000   113.0000     1.3990
      1.0000   114.0000     1.3920
      1.0000   115.0000     1.3850
      1.0000   116.0000     1.3800
      1.0000   117.0000     1.3750
      1.0000   118.0000     1.3700
      1.0000   119.0000     1.3660
      1.0000   120.0000     1.3620
      1.0000   121.0000     1.3580
      1.0000   122.0000     1.3550
      1.0000   123.0000     1.3520
      1.0000   124.0000     1.3500
      1.0000   125.0000     1.3470
      1.0000   126.0000     1.3450
      1.0000   127.0000     1.3430
      1.0000   128.0000     1.3420
      1.0000   129.0000     1.3400
      1.0000   130.0000     1.3390
      1.0000   131.0000     1.3380
      1.0000   132.0000     1.3370
      1.0000   133.0000     1.3360
      1.0000   135.0000     1.3340
      1.0000   136.0000     1.3330
      1.0000   137.0000     1.3340
      1.0000   138.0000     1.3340
      1.0000   139.0000     1.3330
      1.0000   140.0000     1.3330
      1.0000   141.0000     1.3330
      1.0000   142.0000     1.3330
      1.0000   143.0000     1.3330
      1.0000   144.0000     1.3330
      1.0000   145.0000     1.3330
      1.0000   146.0000     1.3340
      1.0000   147.0000     1.3340
      1.0000   148.0000     1.3340
      1.0000   158.0000     1.3400
      1.0000   159.0000     1.3410
      1.0000   160.0000     1.3410
      1.0000   161.0000     1.3410
      1.0000   162.0000     1.3410
      1.0000   163.0000     1.3410
      1.0000   164.0000     1.3410
      1.0000   166.0000     1.3400
      1.0000   167.0000     1.3390
      1.0000   168.0000     1.3390
      1.0000   169.0000     1.3380
      1.0500    99.0000     1.5220
      1.0500   100.0000     1.4870
      1.0500   101.0000     1.4630
      1.0500   102.0000     1.4450
      1.0500   103.0000     1.4300
      1.0500   104.0000     1.4180
      1.0500   105.0000     1.4060
      1.0500   106.0000     1.3970
      1.0500   107.0000     1.3880
      1.0500   108.0000     1.3800
      1.0500   109.0000     1.3730
      1.0500   110.0000     1.3670
      1.0500   111.0000     1.3620
      1.0500   112.0000     1.3560
      1.0500   113.0000     1.3520
      1.0500   114.0000     1.3470
      1.0500   115.0000     1.3440
      1.0500   116.0000     1.3400
      1.0500   117.0000     1.3370
      1.0500   118.0000     1.3340
      1.0500   119.0000     1.3310
      1.0500   120.0000     1.3290
      1.0500   121.0000     1.3260
      1.0500   122.0000     1.3240
      1.0500   123.0000     1.3220
      1.0500   124.0000     1.3210
      1.0500   125.0000     1.3190
      1.0500   126.0000     1.3180
      1.0500   127.0000     1.3170
      1.0500   128.0000     1.3160
      1.0500   129.0000     1.3150
      1.0500   130.0000     1.3140
      1.0500   131.0000     1.3130
      1.0500   132.0000     1.3130
      1.0500   136.0000     1.3120
      1.0500   137.0000     1.3110
      1.0500   138.0000     1.3110
      1.0500   139.0000     1.3110
      1.0500   140.0000     1.3110
      1.0500   141.0000     1.3110
      1.0500   142.0000     1.3120
      1.0500   143.0000     1.3120
      1.0500   144.0000     1.3120
      1.0500   145.0000     1.3130
      1.0500   146.0000     1.3130
      1.0500   147.0000     1.3140
      1.0500   148.0000     1.3150
      1.0500   149.0000     1.3150
      1.0500   150.0000     1.3160
      1.0500   162.0000     1.3240
      1.0500   163.0000     1.3250
      1.0500   167.0000     1.3260
      1.1000    94.0000     1.5360
      1.1000    95.0000     1.4880
      1.1000    96.0000     1.4620
      1.1000    97.0000     1.4420
      1.1000    98.0000     1.4260
      1.1000    99.0000     1.4120
      1.1000   100.0000     1.4000
      1.1000   101.0000     1.3890
      1.1000   102.0000     1.3800
      1.1000   103.0000     1.3720
      1.1000   104.0000     1.3640
      1.1000   105.0000     1.3570
      1.1000   106.0000     1.3510
      1.1000   107.0000     1.3450
      1.1000   108.0000     1.3400
      1.1000   109.0000     1.3360
      1.1000   110.0000     1.3310
      1.1000   111.0000     1.3270
      1.1000   112.0000     1.3240
      1.1000   113.0000     1.3200
      1.1000   114.0000     1.3170
      1.1000   115.0000     1.3150
      1.1000   116.0000     1.3120
      1.1000   117.0000     1.3100
      1.1000   118.0000     1.3080
      1.1000   119.0000     1.3060
      1.1000   120.0000     1.3040
      1.1000   121.0000     1.3030
      1.1000   122.0000     1.3010
      1.1000   123.0000     1.3000
      1.1000   124.0000     1.2990
      1.1000   125.0000     1.2980
      1.1000   126.0000     1.2970
      1.1000   127.0000     1.2960
      1.1000   128.0000     1.2950
      1.1000   129.0000     1.2950
      1.1000   132.0000     1.2940
      1.1000   133.0000     1.2940
      1.1000   134.0000     1.2950
      1.1000   135.0000     1.2940
      1.1000   136.0000     1.2940
      1.1000   137.0000     1.2940
      1.1000   138.0000     1.2940
      1.1000   139.0000     1.2940
      1.1000   140.0000     1.2950
      1.1000   141.0000     1.2950
      1.1000   142.0000     1.2950
      1.1000   143.0000     1.2960
      1.1000   144.0000     1.2960
      1.1000   145.0000     1.2970
      1.1000   146.0000     1.2980
      1.1000   147.0000     1.2980
      1.1000   148.0000     1.2990
      1.1000   149.0000     1.3000
      1.1500    90.0000     1.5160
      1.1500    91.0000     1.4800
      1.1500    92.0000     1.4550
      1.1500    93.0000     1.4350
      1.1500    94.0000     1.4180
      1.1500    95.0000     1.4030
      1.1500    96.0000     1.3900
      1.1500    97.0000     1.3790
      1.1500    98.0000     1.3690
      1.1500    99.0000     1.3610
      1.1500   100.0000     1.3530
      1.1500   101.0000     1.3460
      1.1500   102.0000     1.3390
