   1.350	  98.000	  75.290	 -184.01376771	 -184.13375041
   1.250	  98.000	  82.754	 -183.97469687	 -184.10657389
   1.550	  98.000	  34.019	 -184.08080094	 -184.13501291
   1.400	  98.000	  65.934	 -184.03266813	 -184.13774055
   1.450	  98.000	  55.578	 -184.05005621	 -184.13862585
   1.500	  98.000	  45.125	 -184.06603625	 -184.13794766
   1.750	  98.000	  -6.601	 -184.12719897	 -184.11667947
   1.600	  98.000	  23.191	 -184.09482477	 -184.13178201
   1.650	  98.000	  12.553	 -184.10710302	 -184.12710720
   1.700	  98.000	   2.566	 -184.11771453	 -184.12180368
   1.950	  98.000	 -31.631	 -184.15606895	 -184.10566167
   1.800	  98.000	 -14.721	 -184.13568415	 -184.11222489
   1.850	  98.000	 -21.601	 -184.14327947	 -184.10885667
   1.900	  98.000	 -27.197	 -184.15005942	 -184.10671809
   2.150	  98.000	 -41.539	 -184.17330331	 -184.10710680
   2.000	  98.000	 -35.098	 -184.16134774	 -184.10541518
   2.050	  98.000	 -37.797	 -184.16594240	 -184.10570924
   2.100	  98.000	 -39.898	 -184.16990762	 -184.10632597
   2.350	  98.000	 -45.291	 -184.18239644	 -184.11022019
   2.200	  98.000	 -42.826	 -184.17619116	 -184.10794331
   2.250	  98.000	 -43.842	 -184.17863174	 -184.10876568
   2.550	  98.000	 -46.848	 -184.18676405	 -184.11210709
   2.400	  98.000	 -45.809	 -184.18382144	 -184.11082035
   2.450	  98.000	 -46.228	 -184.18500013	 -184.11133157
   2.500	  98.000	 -46.569	 -184.18597008	 -184.11175811
   2.750	  98.000	 -47.557	 -184.18869335	 -184.11290608
   2.600	  98.000	 -47.078	 -184.18741050	 -184.11238728
   2.650	  98.000	 -47.268	 -184.18793398	 -184.11260789
   2.700	  98.000	 -47.426	 -184.18835559	 -184.11277799
   2.950	  98.000	 -47.904	 -184.18947737	 -184.11313778
   2.800	  98.000	 -47.667	 -184.18896256	 -184.11299988
   2.850	  98.000	 -47.760	 -184.18917612	 -184.11306609
   2.900	  98.000	 -47.838	 -184.18934479	 -184.11311052
   3.150	  98.000	 -48.092	 -184.18977385	 -184.11313477
   3.000	  98.000	 -47.960	 -184.18958133	 -184.11315162
   3.050	  98.000	 -48.009	 -184.18966242	 -184.11315466
   3.100	  98.000	 -48.053	 -184.18972538	 -184.11314869
   1.150	 100.000	  27.439	 -183.98255836	 -184.02628567
   1.000	 100.000	  18.909	 -184.00895622	 -184.03908959
   1.050	 100.000	  21.749	 -184.00161369	 -184.03627318
   1.100	 100.000	  25.409	 -183.99207075	 -184.03256299
   1.350	 100.000	  69.365	 -184.02259957	 -184.13313970
   1.200	 100.000	  67.575	 -183.97952443	 -184.08721206
   1.250	 100.000	  80.689	 -183.98237704	 -184.11096341
   1.550	 100.000	  32.691	 -184.08286669	 -184.13496298
   1.400	 100.000	  61.153	 -184.03978310	 -184.13723633
   1.450	 100.000	  52.135	 -184.05527145	 -184.13835420
   1.500	 100.000	  42.833	 -184.06952518	 -184.13778412
   1.750	 100.000	  -6.312	 -184.12676992	 -184.11671104
   1.700	 100.000	   2.683	 -184.11755510	 -184.12183101
   1.950	 100.000	 -31.345	 -184.15541338	 -184.10546230
   1.800	 100.000	 -14.361	 -184.13510331	 -184.11221832
   1.850	 100.000	 -21.240	 -184.14262328	 -184.10877482
   1.900	 100.000	 -26.871	 -184.14938328	 -184.10656237
   2.150	 100.000	 -41.379	 -184.17287902	 -184.10693680
   2.000	 100.000	 -34.849	 -184.16073796	 -184.10520195
   2.050	 100.000	 -37.581	 -184.16539140	 -184.10550169
   2.350	 100.000	 -45.208	 -184.18217891	 -184.11013583
   2.200	 100.000	 -42.690	 -184.17582667	 -184.10779611
   2.250	 100.000	 -43.726	 -184.17832204	 -184.10864097
   2.300	 100.000	 -44.549	 -184.18042184	 -184.10942859
   2.550	 100.000	 -46.805	 -184.18666686	 -184.11207879
   2.400	 100.000	 -45.738	 -184.18364135	 -184.11075313
   2.450	 100.000	 -46.168	 -184.18485223	 -184.11127935
   2.500	 100.000	 -46.518	 -184.18584963	 -184.11171879
   2.750	 100.000	 -47.535	 -184.18865708	 -184.11290545
   2.600	 100.000	 -47.041	 -184.18733290	 -184.11236814
   2.650	 100.000	 -47.237	 -184.18787278	 -184.11259631
   2.700	 100.000	 -47.399	 -184.18830804	 -184.11277252
   2.950	 100.000	 -47.892	 -184.18946880	 -184.11314732
   2.800	 100.000	 -47.648	 -184.18893555	 -184.11300299
   2.850	 100.000	 -47.744	 -184.18915663	 -184.11307202
   2.900	 100.000	 -47.824	 -184.18933136	 -184.11311848
   3.150	 100.000	 -48.083	 -184.18977677	 -184.11315174
   3.000	 100.000	 -47.951	 -184.18957662	 -184.11316239
   3.050	 100.000	 -48.001	 -184.18966081	 -184.11316676
   3.100	 100.000	 -48.044	 -184.18972614	 -184.11316263
   1.150	 102.000	  20.508	 -183.98973155	 -184.02241278
   1.000	 102.000	  13.154	 -184.01303612	 -184.03399841
   1.050	 102.000	  15.653	 -184.00662811	 -184.03157334
   1.100	 102.000	  18.203	 -183.99870825	 -184.02771654
   1.350	 102.000	  63.656	 -184.03090312	 -184.13234616
   1.200	 102.000	  73.553	 -183.97058789	 -184.08780169
   1.250	 102.000	  74.597	 -183.99144709	 -184.11032568
   1.400	 102.000	  56.419	 -184.04670185	 -184.13661066
   1.450	 102.000	  48.690	 -184.06054103	 -184.13813355
   1.500	 102.000	  40.309	 -184.07325759	 -184.13749344
   1.750	 102.000	  -5.979	 -184.12624657	 -184.11671792
   1.600	 102.000	  21.635	 -184.09679466	 -184.13127219
   1.650	 102.000	  12.133	 -184.10772009	 -184.12705477
   1.700	 102.000	   2.805	 -184.11735784	 -184.12182733
   1.950	 102.000	 -30.990	 -184.15461867	 -184.10523325
   1.800	 102.000	 -13.933	 -184.13439772	 -184.11219333
   1.850	 102.000	 -20.803	 -184.14183014	 -184.10867895
   1.900	 102.000	 -26.468	 -184.14856611	 -184.10638661
   2.150	 102.000	 -41.180	 -184.17236062	 -184.10673651
   2.000	 102.000	 -34.540	 -184.15999656	 -184.10495370
   2.050	 102.000	 -37.313	 -184.16471999	 -184.10525839
   2.100	 102.000	 -39.480	 -184.16882526	 -184.10590983
   2.350	 102.000	 -45.103	 -184.18191254	 -184.11003591
   2.200	 102.000	 -42.519	 -184.17538094	 -184.10762244
   2.250	 102.000	 -43.580	 -184.17794307	 -184.10849363
   2.300	 102.000	 -44.426	 -184.18010274	 -184.10930603
   2.550	 102.000	 -46.751	 -184.18654792	 -184.11204514
   2.400	 102.000	 -45.650	 -184.18342082	 -184.11067341
   2.450	 102.000	 -46.093	 -184.18467115	 -184.11121736
   2.500	 102.000	 -46.455	 -184.18570219	 -184.11167211
   2.750	 102.000	 -47.507	 -184.18861279	 -184.11290482
   2.600	 102.000	 -46.996	 -184.18723797	 -184.11234542
   2.650	 102.000	 -47.198	 -184.18779796	 -184.11258260
   2.700	 102.000	 -47.367	 -184.18824993	 -184.11276611
   2.950	 102.000	 -47.879	 -184.18945838	 -184.11315886
   2.800	 102.000	 -47.625	 -184.18890258	 -184.11300682
   2.850	 102.000	 -47.724	 -184.18913286	 -184.11307922
   2.900	 102.000	 -47.808	 -184.18931486	 -184.11312818
   3.150	 102.000	 -48.074	 -184.18978014	 -184.11317000
   3.000	 102.000	 -47.939	 -184.18957091	 -184.11317535
   3.050	 102.000	 -47.991	 -184.18965883	 -184.11318106
   3.100	 102.000	 -48.035	 -184.18972714	 -184.11317860
   1.150	 104.000	  59.296	 -183.95898962	 -184.05348331
   1.000	 104.000	   6.183	 -184.01815892	 -184.02801236
   1.100	 104.000	  10.459	 -184.00617078	 -184.02283785
   1.350	 104.000	  58.150	 -184.03854789	 -184.13121599
   1.200	 104.000	  67.023	 -183.97730734	 -184.08411487
   1.300	 104.000	  63.825	 -184.02098422	 -184.12269612
   1.400	 104.000	  51.810	 -184.05321542	 -184.13578055
   1.450	 104.000	  45.196	 -184.06574246	 -184.13776676
   1.500	 104.000	  37.651	 -184.07705049	 -184.13705154
   1.750	 104.000	  -5.611	 -184.12563857	 -184.11669624
   1.600	 104.000	  20.749	 -184.09806117	 -184.13112740
   1.650	 104.000	  11.832	 -184.10809043	 -184.12694585
   1.700	 104.000	   2.921	 -184.11713069	 -184.12178491
   1.950	 104.000	 -30.564	 -184.15369000	 -184.10498366
   1.800	 104.000	 -13.446	 -184.13357406	 -184.11214610
   1.850	 104.000	 -20.292	 -184.14090508	 -184.10856767
   1.900	 104.000	 -25.989	 -184.14761366	 -184.10619677
   2.150	 104.000	 -40.937	 -184.17174900	 -184.10651153
   2.000	 104.000	 -34.167	 -184.15912724	 -184.10467926
   2.050	 104.000	 -36.988	 -184.16393059	 -184.10498712
   2.100	 104.000	 -39.198	 -184.16812439	 -184.10565793
   2.350	 104.000	 -44.977	 -184.18159738	 -184.10992268
   2.200	 104.000	 -42.311	 -184.17485449	 -184.10742691
   2.250	 104.000	 -43.403	 -184.17749510	 -184.10832737
   2.300	 104.000	 -44.276	 -184.17972531	 -184.10916743
   2.550	 104.000	 -46.687	 -184.18640724	 -184.11200680
   2.400	 104.000	 -45.543	 -184.18315987	 -184.11058293
   2.450	 104.000	 -46.003	 -184.18445686	 -184.11114687
   2.500	 104.000	 -46.378	 -184.18552775	 -184.11161898
   2.750	 104.000	 -47.475	 -184.18856047	 -184.11290422
   2.600	 104.000	 -46.942	 -184.18712573	 -184.11231955
   2.650	 104.000	 -47.153	 -184.18770951	 -184.11256703
   2.700	 104.000	 -47.328	 -184.18818128	 -184.11275888
   2.950	 104.000	 -47.863	 -184.18944607	 -184.11317226
   2.800	 104.000	 -47.598	 -184.18886365	 -184.11301138
   2.850	 104.000	 -47.701	 -184.18910481	 -184.11308766
   2.900	 104.000	 -47.789	 -184.18929562	 -184.11313953
   3.150	 104.000	 -48.063	 -184.18978217	 -184.11318918
   3.000	 104.000	 -47.925	 -184.18956412	 -184.11319035
   3.050	 104.000	 -47.979	 -184.18965627	 -184.11319734
   3.100	 104.000	 -48.025	 -184.18972809	 -184.11319617
   1.150	 106.000	   4.276	 -184.00811650	 -184.01493042
   1.000	 106.000	  -1.835	 -184.02431152	 -184.02138713
   1.050	 106.000	  -0.110	 -184.02011737	 -184.01994180
   1.100	 106.000	   1.926	 -184.01462697	 -184.01769670
   1.350	 106.000	  52.795	 -184.04546767	 -184.12960183
   1.300	 106.000	  57.535	 -184.02860622	 -184.12029393
   1.550	 106.000	  27.645	 -184.09009534	 -184.13414987
   1.400	 106.000	  47.345	 -184.05920559	 -184.13465497
   1.450	 106.000	  41.562	 -184.07068073	 -184.13691422
   1.500	 106.000	  34.927	 -184.08076627	 -184.13642627
   1.750	 106.000	  -5.219	 -184.12495910	 -184.11664208
   1.600	 106.000	  19.742	 -184.09940705	 -184.13086746
   1.650	 106.000	  11.461	 -184.10849267	 -184.12675635
   1.700	 106.000	   3.019	 -184.11688267	 -184.12169317
   1.950	 106.000	 -30.064	 -184.15263417	 -184.10472370
   1.800	 106.000	 -12.907	 -184.13264320	 -184.11207481
   1.850	 106.000	 -19.714	 -184.13985533	 -184.10843918
   1.900	 106.000	 -25.437	 -184.14653268	 -184.10599670
   2.150	 106.000	 -40.648	 -184.17104584	 -184.10626952
   2.000	 106.000	 -33.726	 -184.15813542	 -184.10439004
   2.050	 106.000	 -36.602	 -184.16302700	 -184.10469833
   2.100	 106.000	 -38.863	 -184.16732011	 -184.10538813
   2.350	 106.000	 -44.826	 -184.18123371	 -184.10979908
   2.200	 106.000	 -42.064	 -184.17424843	 -184.10721576
   2.250	 106.000	 -43.193	 -184.17697883	 -184.10814715
   2.550	 106.000	 -46.612	 -184.18624486	 -184.11196457
   2.400	 106.000	 -45.416	 -184.18285864	 -184.11048383
   2.450	 106.000	 -45.896	 -184.18420948	 -184.11106950
   2.500	 106.000	 -46.289	 -184.18532636	 -184.11156052
   2.750	 106.000	 -47.437	 -184.18850011	 -184.11290372
   2.600	 106.000	 -46.878	 -184.18699618	 -184.11229102
   2.650	 106.000	 -47.099	 -184.18760745	 -184.11254987
   2.700	 106.000	 -47.284	 -184.18810206	 -184.11275098
   2.950	 106.000	 -47.844	 -184.18943176	 -184.11318740
   2.800	 106.000	 -47.567	 -184.18881872	 -184.11301663
   2.850	 106.000	 -47.675	 -184.18907230	 -184.11309728
   2.900	 106.000	 -47.767	 -184.18927329	 -184.11315236
   3.150	 106.000	 -48.053	 -184.18978568	 -184.11320914
   3.000	 106.000	 -47.910	 -184.18955613	 -184.11320715
   3.050	 106.000	 -47.965	 -184.18965319	 -184.11321534
   3.100	 106.000	 -48.013	 -184.18972885	 -184.11321517
   1.050	 108.000	  17.977	 -183.92572691	 -183.95437562
   1.350	 108.000	  47.525	 -184.05161721	 -184.12735285
   1.250	 108.000	  52.715	 -184.01524585	 -184.09925312
   1.300	 108.000	  51.252	 -184.03528764	 -184.11696239
   1.550	 108.000	  25.739	 -184.09254701	 -184.13356455
   1.400	 108.000	  43.068	 -184.06461904	 -184.13325214
   1.450	 108.000	  37.955	 -184.07524848	 -184.13573431
   1.500	 108.000	  32.170	 -184.08430697	 -184.13557300
   1.750	 108.000	  -4.816	 -184.12422448	 -184.11654999
   1.700	 108.000	   3.083	 -184.11662336	 -184.12153722
   1.950	 108.000	 -29.491	 -184.15145944	 -184.10446330
   1.800	 108.000	 -12.325	 -184.13162066	 -184.11197883
   1.850	 108.000	 -19.076	 -184.13869213	 -184.10829297
   1.900	 108.000	 -24.814	 -184.14533146	 -184.10578825
   2.150	 108.000	 -40.307	 -184.17025384	 -184.10602066
   2.000	 108.000	 -33.213	 -184.15702842	 -184.10410026
   2.050	 108.000	 -36.150	 -184.16201474	 -184.10440609
   2.100	 108.000	 -38.469	 -184.16641634	 -184.10511268
   2.350	 108.000	 -44.649	 -184.18082206	 -184.10966881
   2.200	 108.000	 -41.772	 -184.17356456	 -184.10699720
   2.250	 108.000	 -42.944	 -184.17639553	 -184.10795943
   2.300	 108.000	 -43.887	 -184.17879766	 -184.10885866
   2.550	 108.000	 -46.524	 -184.18606083	 -184.11191935
   2.400	 108.000	 -45.268	 -184.18251751	 -184.11037889
   2.450	 108.000	 -45.772	 -184.18392922	 -184.11098718
   2.500	 108.000	 -46.185	 -184.18509817	 -184.11149811
   2.750	 108.000	 -47.395	 -184.18843159	 -184.11290337
   2.600	 108.000	 -46.805	 -184.18684935	 -184.11226043
   2.650	 108.000	 -47.038	 -184.18749174	 -184.11253146
   2.700	 108.000	 -47.232	 -184.18801221	 -184.11274259
   2.950	 108.000	 -47.823	 -184.18941524	 -184.11320415
   2.800	 108.000	 -47.531	 -184.18876766	 -184.11302254
   2.850	 108.000	 -47.645	 -184.18903541	 -184.11310799
   2.900	 108.000	 -47.742	 -184.18924776	 -184.11316659
   3.150	 108.000	 -48.042	 -184.18978897	 -184.11322990
   3.000	 108.000	 -47.892	 -184.18954660	 -184.11322558
   3.050	 108.000	 -47.951	 -184.18964926	 -184.11323490
   3.100	 108.000	 -48.001	 -184.18972911	 -184.11323544
   1.000	 110.000	 -18.947	 -184.03852122	 -184.00832681
   1.350	 110.000	  42.268	 -184.05695240	 -184.12431110
   1.250	 110.000	  44.288	 -184.02123265	 -184.09180993
   1.300	 110.000	  44.862	 -184.04096746	 -184.11245950
   1.550	 110.000	  23.756	 -184.09490907	 -184.13276623
   1.450	 110.000	  34.367	 -184.07939145	 -184.13415917
   1.500	 110.000	  29.386	 -184.08760540	 -184.13443516
   1.750	 110.000	  -4.419	 -184.12345358	 -184.11641107
   1.650	 110.000	  10.465	 -184.10935700	 -184.12603451
   1.700	 110.000	   3.096	 -184.11636246	 -184.12129694
   1.950	 110.000	 -28.843	 -184.15017538	 -184.10421126
   1.800	 110.000	 -11.715	 -184.13052640	 -184.11185747
   1.850	 110.000	 -18.386	 -184.13743175	 -184.10813102
   1.900	 110.000	 -24.126	 -184.14402141	 -184.10557381
   2.150	 110.000	 -39.909	 -184.16937684	 -184.10577821
   2.000	 110.000	 -32.624	 -184.15581547	 -184.10382644
   2.050	 110.000	 -35.625	 -184.16090123	 -184.10412843
   2.100	 110.000	 -38.009	 -184.16541853	 -184.10484768
   2.350	 110.000	 -44.445	 -184.18036328	 -184.10953639
   2.200	 110.000	 -41.431	 -184.17280559	 -184.10678176
   2.250	 110.000	 -42.655	 -184.17574700	 -184.10777230
   2.300	 110.000	 -43.643	 -184.17824955	 -184.10869949
   2.550	 110.000	 -46.425	 -184.18585521	 -184.11187218
   2.400	 110.000	 -45.096	 -184.18213700	 -184.11027127
   2.450	 110.000	 -45.629	 -184.18361641	 -184.11090221
   2.500	 110.000	 -46.065	 -184.18484333	 -184.11143329
   2.750	 110.000	 -47.347	 -184.18835474	 -184.11290325
   2.600	 110.000	 -46.722	 -184.18668520	 -184.11222841
   2.650	 110.000	 -46.969	 -184.18736229	 -184.11251225
   2.700	 110.000	 -47.175	 -184.18791159	 -184.11273392
   2.950	 110.000	 -47.800	 -184.18939624	 -184.11322233
   2.850	 110.000	 -47.612	 -184.18899377	 -184.11311973
   2.900	 110.000	 -47.714	 -184.18921875	 -184.11318213
   3.150	 110.000	 -48.030	 -184.18979180	 -184.11325162
   3.000	 110.000	 -47.873	 -184.18953541	 -184.11324549
   3.050	 110.000	 -47.934	 -184.18964414	 -184.11325590
   3.100	 110.000	 -47.987	 -184.18972852	 -184.11325699
   1.350	 112.000	  36.974	 -184.06143481	 -184.12035690
   1.200	 112.000	 -21.978	 -184.03398439	 -183.99896023
   1.250	 112.000	  34.502	 -184.02600447	 -184.08098751
   1.300	 112.000	  38.269	 -184.04555148	 -184.10653631
   1.550	 112.000	  21.694	 -184.09714224	 -184.13171358
   1.400	 112.000	  34.283	 -184.07366492	 -184.12829882
   1.450	 112.000	  30.760	 -184.08307483	 -184.13209415
   1.500	 112.000	  26.561	 -184.09061734	 -184.13294566
   1.750	 112.000	  -4.051	 -184.12266713	 -184.11621184
   1.600	 112.000	  16.064	 -184.10363581	 -184.12923615
   1.650	 112.000	   9.814	 -184.10980228	 -184.12544222
   1.700	 112.000	   3.035	 -184.11610985	 -184.12094649
   1.950	 112.000	 -28.123	 -184.14879368	 -184.10397705
   1.800	 112.000	 -11.092	 -184.12938413	 -184.11170845
   1.850	 112.000	 -17.657	 -184.13609566	 -184.10795688
   1.900	 112.000	 -23.381	 -184.14261864	 -184.10535878
   2.150	 112.000	 -39.446	 -184.16841991	 -184.10555908
   2.000	 112.000	 -31.953	 -184.15450707	 -184.10358702
   2.050	 112.000	 -35.020	 -184.15969580	 -184.10388792
   2.100	 112.000	 -37.475	 -184.16433374	 -184.10461382
   2.200	 112.000	 -41.034	 -184.17197504	 -184.10658250
   2.250	 112.000	 -42.319	 -184.17503570	 -184.10759561
   2.300	 112.000	 -43.361	 -184.17764726	 -184.10854646
   2.550	 112.000	 -46.313	 -184.18562799	 -184.11182428
   2.400	 112.000	 -44.900	 -184.18171776	 -184.11016483
   2.450	 112.000	 -45.466	 -184.18327142	 -184.11081722
   2.500	 112.000	 -45.930	 -184.18456200	 -184.11136790
   2.750	 112.000	 -47.293	 -184.18826923	 -184.11290345
   2.600	 112.000	 -46.629	 -184.18650361	 -184.11219576
   2.650	 112.000	 -46.891	 -184.18721888	 -184.11249266
   2.700	 112.000	 -47.110	 -184.18779992	 -184.11272527
   2.950	 112.000	 -47.774	 -184.18937424	 -184.11324181
   2.800	 112.000	 -47.446	 -184.18864604	 -184.11303640
   2.850	 112.000	 -47.574	 -184.18894699	 -184.11313243
