      1.0000   120.3733    33.5523
      1.0204   119.6419    33.8295
      1.0390   119.0204    66.8033
      1.0408   118.9549    62.4126
      1.0612   118.3112    34.7672
      1.0816   117.7540    36.5401
      1.0958   117.4082    31.9655
      1.1020   117.2464    35.5186
      1.1224   116.7651    35.0359
      1.1429   116.3319    32.2386
      1.1633   115.9469    35.1663
      1.1724   115.7959    33.7911
      1.1837   115.6010    30.7029
      1.2041   115.3002    31.4124
      1.2245   115.0530    29.2318
      1.2449   114.8634    30.4484
      1.2653   114.7390    29.9469
      1.2857   114.6782    29.2115
      1.3061   114.6811    28.7237
      1.3265   114.7499    28.1625
      1.3469   114.8902    26.1531
      1.3673   115.1204    25.8724
      1.3878   115.4480    26.8190
      1.4044   115.7959    25.6919
      1.4082   115.8766    24.8732
      1.4286   116.4244    25.8345
      1.4490   117.1300    24.0345
      1.4556   117.4082    25.2042
      1.4694   118.0253    23.5289
      1.4877   119.0204    23.3870
      1.4898   119.1397    23.3659
      1.5102   120.4838    24.0408
      1.5122   120.6327    23.7177
      1.5306   122.0804    22.3253
      1.5325   122.2449    22.6843
      1.5497   123.8571    22.0284
      1.5510   123.9897    22.8644
      1.5649   125.4694    23.2474
      1.5714   126.2071    22.0779
      1.5786   127.0816    22.1935
      1.5910   128.6939    22.5743
      1.5918   128.8014    21.9677
      1.6025   130.3061    22.3661
      1.6122   131.8030    22.0381
      1.6130   131.9184    21.9079
      1.6229   133.5306    21.8565
      1.6319   135.1429    21.8295
      1.6327   135.2805    22.5271
      1.6405   136.7551    23.0701
      1.6486   138.3673    25.2627
      1.6531   139.3395    24.2618
      1.6560   139.9796    22.4858
      1.6631   141.5918    25.9894
      1.6699   143.2041    24.6772
      1.6735   144.1358    23.3742
      1.6761   144.8163    24.9723
      1.6824   146.4286    28.0584
      1.6878   148.0408    23.3942
      1.6926   149.6531    25.3888
      1.6939   150.0505    22.2581
      1.6979   151.2653    24.2805
      1.7026   152.8776    23.4276
      1.7065   154.4898    25.3424
      1.7107   156.1020    23.9090
      1.7141   157.7143    28.4007
      1.7143   157.7987    27.2964
      1.7180   159.3265    28.3127
      1.7210   160.9388    23.0575
      1.7240   162.5510    33.5893
      1.7258   164.1633    26.8826
      1.7285   165.7755    29.6975
      1.7313   167.3878    33.8298
      1.7323   169.0000    20.9731
