1.350	151.000	44.15
1.350	152.000	43.89
1.350	153.000	43.60
1.350	154.000	43.20
1.350	155.000	42.77
1.350	156.000	42.39
1.350	157.000	41.88
1.350	158.000	41.33
1.350	159.000	40.64
1.350	160.000	40.43
1.350	161.000	39.15
1.350	162.000	38.25
1.350	163.000	37.15
1.350	164.000	35.95
1.350	165.000	34.63
1.350	166.000	33.16
1.350	167.000	31.43
1.350	168.000	29.62
1.350	169.000	27.60
1.350	170.000	25.35
1.350	171.000	23.04
1.350	172.000	20.46
1.350	173.000	17.80
1.350	174.000	14.80
1.350	175.000	11.78
1.350	176.000	8.86
1.350	177.000	6.23
1.400	90.000	36.99
1.400	91.000	37.02
1.400	92.000	37.01
1.400	93.000	36.90
1.400	94.000	36.76
1.400	95.000	36.51
1.400	96.000	36.31
1.400	97.000	35.98
1.400	98.000	35.61
1.400	99.000	35.20
1.400	100.000	34.73
1.400	101.000	34.20
1.400	102.000	33.60
1.400	103.000	32.76
1.400	104.000	31.89
1.400	105.000	30.59
1.400	106.000	29.02
1.400	107.000	26.10
1.400	108.000	19.87
1.400	110.000	43.47
1.400	111.000	44.59
1.400	112.000	45.36
1.400	113.000	45.99
1.400	114.000	46.55
1.400	115.000	47.06
1.400	116.000	47.51
1.400	117.000	47.83
1.400	118.000	48.26
1.400	119.000	48.67
1.400	120.000	49.05
1.400	121.000	49.32
1.400	122.000	49.67
1.400	123.000	49.91
1.400	124.000	50.24
1.400	125.000	50.46
1.400	126.000	50.76
1.400	127.000	50.96
1.400	128.000	51.24
1.400	129.000	51.42
1.400	131.000	51.76
1.400	132.000	52.00
1.400	133.000	52.15
1.400	134.000	52.29
1.400	135.000	52.43
1.400	136.000	52.56
1.400	137.000	52.68
1.400	138.000	49.70
1.400	139.000	49.81
1.400	140.000	53.02
1.400	141.000	53.12
1.400	142.000	53.22
1.400	143.000	53.31
1.400	144.000	53.40
1.400	145.000	53.40
1.400	146.000	53.48
1.400	147.000	53.55
1.400	148.000	53.62
1.400	149.000	53.60
1.400	150.000	53.66
1.400	151.000	50.51
1.400	152.000	53.67
1.400	153.000	53.62
1.400	154.000	53.57
1.400	155.000	53.60
1.400	156.000	53.52
1.400	157.000	53.44
1.400	158.000	53.34
1.400	159.000	53.23
1.400	160.000	53.10
1.400	161.000	52.84
1.400	162.000	52.67
1.400	163.000	52.34
1.400	164.000	51.97
1.400	165.000	51.40
1.400	166.000	50.74
1.400	167.000	49.83
1.400	168.000	48.58
1.400	169.000	46.73
1.400	170.000	44.13
1.400	171.000	40.59
1.400	172.000	36.55
1.400	173.000	32.14
1.400	174.000	27.74
1.400	175.000	22.85
1.400	176.000	17.71
1.400	177.000	12.13
1.450	90.000	41.79
1.450	91.000	41.78
1.450	92.000	41.66
1.450	93.000	41.51
1.450	94.000	41.35
1.450	95.000	41.07
1.450	96.000	40.87
1.450	97.000	40.66
1.450	98.000	40.43
1.450	99.000	40.09
1.450	100.000	39.87
1.450	101.000	39.51
1.450	102.000	39.33
1.450	103.000	39.03
1.450	104.000	38.79
1.450	105.000	38.96
1.450	106.000	39.21
1.450	107.000	40.33
1.450	109.000	58.64
1.450	110.000	56.17
1.450	111.000	54.96
1.450	112.000	54.44
1.450	113.000	54.26
1.450	114.000	54.30
1.450	115.000	54.45
1.450	116.000	54.54
1.450	117.000	54.81
1.450	118.000	55.10
1.450	119.000	55.41
1.450	120.000	55.62
1.450	121.000	55.95
1.450	122.000	56.28
1.450	123.000	56.50
1.450	124.000	56.83
1.450	125.000	57.05
1.450	126.000	57.38
1.450	127.000	57.60
1.450	128.000	57.91
1.450	129.000	58.14
1.450	130.000	58.44
1.450	131.000	58.66
1.450	132.000	58.96
1.450	133.000	59.17
1.450	134.000	59.38
1.450	135.000	59.59
1.450	136.000	55.20
1.450	137.000	60.09
1.450	138.000	60.30
1.450	139.000	60.51
1.450	140.000	60.80
1.450	141.000	61.01
1.450	142.000	61.22
1.450	143.000	61.43
1.450	144.000	61.65
1.450	145.000	61.95
1.450	146.000	62.18
1.450	147.000	62.41
1.450	148.000	62.64
1.450	149.000	62.88
1.450	150.000	63.13
1.450	151.000	63.39
1.450	152.000	63.65
1.450	153.000	64.02
1.450	154.000	64.31
1.450	155.000	64.61
1.450	156.000	64.94
1.450	157.000	65.28
1.450	158.000	65.63
1.450	159.000	66.01
1.450	160.000	66.42
1.450	161.000	66.94
1.450	162.000	67.40
1.450	163.000	67.90
1.450	164.000	68.52
1.450	165.000	69.10
1.450	166.000	69.81
1.450	167.000	70.48
1.450	168.000	71.30
1.450	169.000	72.18
1.450	170.000	73.19
1.450	171.000	74.18
1.450	172.000	75.27
1.450	173.000	76.45
1.450	174.000	77.58
1.450	175.000	78.63
1.450	176.000	79.56
1.450	177.000	80.32
1.500	90.000	47.29
1.500	91.000	47.13
1.500	92.000	47.05
1.500	93.000	46.87
1.500	94.000	46.79
1.500	95.000	46.61
1.500	96.000	46.43
1.500	97.000	46.40
1.500	98.000	46.28
1.500	99.000	46.20
1.500	100.000	46.18
1.500	101.000	46.28
1.500	102.000	46.52
1.500	103.000	47.24
1.500	104.000	48.16
1.500	105.000	49.76
1.500	106.000	52.57
1.500	107.000	57.41
1.500	108.000	62.88
1.500	109.000	64.38
1.500	110.000	63.66
1.500	111.000	62.80
1.500	112.000	62.17
1.500	113.000	61.77
1.500	114.000	61.44
