1.0	93.0	-43.1119922566	-184.15852691	-184.08982358
1.0	90.0	-44.3922308634	-184.15672875	-184.08598523
1.0	91.0	-43.9115334861	-184.15733479	-184.08735731
1.0	92.0	-43.4854482605	-184.15793589	-184.08863742
1.0	97.0	-42.0529256482	-184.16070526	-184.09368966
1.0	94.0	-42.7843193459	-184.15910326	-184.09092211
1.0	95.0	-42.4998755647	-184.15966084	-184.09193298
1.0	96.0	-42.2567093583	-184.16019596	-184.09285561
1.0	101.0	-41.5695048796	-184.16243171	-184.09618649
1.0	98.0	-41.8862089242	-184.16118581	-184.09443589
1.0	99.0	-41.7529447317	-184.16163509	-184.09509754
1.0	100.0	-41.6480753441	-184.16205097	-184.09568054
1.0	105.0	-41.4074129006	-184.16357988	-184.09759297
1.0	102.0	-41.510613113	-184.16277596	-184.09662459
1.0	103.0	-41.4669008012	-184.1630826	-184.09700089
1.0	104.0	-41.4337369242	-184.16335079	-184.09732193
1.0	109.0	-41.2702706994	-184.16409712	-184.09832876
1.0	106.0	-41.3826262754	-184.16376936	-184.09782195
1.0	107.0	-41.3548338796	-184.16391886	-184.09801574
1.0	108.0	-41.3190281876	-184.16402816	-184.0981821
1.0	113.0	-40.8619690931	-184.16397155	-184.09885386
1.0	110.0	-41.2033781867	-184.16412574	-184.09846398
1.0	111.0	-41.1144475404	-184.16411417	-184.09859413
1.0	112.0	-41.0007490941	-184.16406264	-184.09872379
1.0	117.0	-40.1402202163	-184.16322488	-184.09925737
1.0	114.0	-40.7004355976	-184.16384144	-184.09898117
1.0	115.0	-40.5211875089	-184.16367302	-184.0990984
1.0	116.0	-40.3315102123	-184.16346715	-184.0991948
1.0	121.0	-39.5449960801	-184.16192038	-184.09890142
1.0	118.0	-39.9564101336	-184.16294748	-184.09927289
1.0	119.0	-39.7929690092	-184.16263644	-184.09922231
1.0	120.0	-39.6488363522	-184.16229341	-184.09910897
1.0	125.0	-39.6104955217	-184.16017647	-184.09705313
1.0	122.0	-39.4834311231	-184.16151955	-184.0985987
1.0	123.0	-39.4710252603	-184.16109342	-184.09819234
1.0	124.0	-39.5101818531	-184.16064471	-184.09768123
1.0	129.0	-40.6473984946	-184.15817654	-184.09340079
1.0	126.0	-39.7727318279	-184.15969196	-184.09631008
1.0	127.0	-39.9905780259	-184.15919467	-184.09546563
1.0	128.0	-40.2923536195	-184.15868827	-184.09447832
1.0	133.0	25.1263965439	-184.14793857	-184.18798003
1.0	130.0	-41.0716576676	-184.15766341	-184.09221156
1.0	131.0	-41.565965726	-184.15715293	-184.09091335
1.0	132.0	19.6379035274	-184.14838823	-184.17968322
1.0	137.0	37.9916527887	-184.14556916	-184.20611271
1.0	134.0	28.8284766904	-184.14746646	-184.19340756
1.0	135.0	31.9808898905	-184.14694704	-184.19791183
1.0	136.0	35.1255282479	-184.14621669	-184.20219278
1.0	141.0	47.8897178126	-184.14206472	-184.21838184
1.0	138.0	40.5209176798	-184.14485605	-184.20943024
1.0	139.0	42.4899609146	-184.14405926	-184.21177132
1.0	140.0	45.5127557523	-184.14300282	-184.21553201
1.0	145.0	56.7227360626	-184.13758576	-184.22797919
1.0	142.0	50.1659959737	-184.14105501	-184.22099961
1.0	143.0	52.3894190096	-184.13997187	-184.22345972
1.0	144.0	54.5727881141	-184.13881527	-184.22578254
1.0	149.0	65.0730991055	-184.13196236	-184.23566294
1.0	146.0	58.8439566262	-184.13628428	-184.23005809
1.0	147.0	60.9404470404	-184.13491208	-184.23202686
1.0	148.0	63.0158154849	-184.13347077	-184.23389286
1.0	153.0	73.1255833888	-184.12531937	-184.2418524
1.0	150.0	67.1137599995	-184.13038949	-184.23734207
1.0	151.0	69.1373338098	-184.12875545	-184.2389328
1.0	152.0	71.1409841935	-184.12706409	-184.24043446
1.0	157.0	80.9467049194	-184.11789044	-184.24688722
1.0	154.0	75.092078935	-184.12352527	-184.24319211
1.0	155.0	77.0472228343	-184.12168589	-184.24446845
1.0	156.0	78.9969450516	-184.11980581	-184.24569545
1.0	161.0	88.8326858319	-184.11002748	-184.25159137
1.0	158.0	82.901139733	-184.11594623	-184.2480576
1.0	159.0	84.8651879922	-184.11398101	-184.24922229
1.0	160.0	86.841635839	-184.11200425	-184.2503952
1.0	165.0	96.8769246404	-184.1024531	-184.2568363
1.0	162.0	90.8380932422	-184.10806481	-184.25282452
1.0	163.0	92.8553103813	-184.10613346	-184.25410781
1.0	164.0	94.8723643679	-184.1042544	-184.25544313
1.0	169.0	104.123115692	-184.0966633	-184.26259404
1.0	166.0	98.8393099994	-184.10075934	-184.2582698
1.0	167.0	100.730636183	-184.09920695	-184.25973143
1.0	168.0	102.50795644	-184.09783111	-184.26118793
1.0	173.0	108.351952413	-184.09394147	-184.26661129
1.0	170.0	105.536411413	-184.09572226	-184.26390523
1.0	171.0	106.719505274	-184.09499955	-184.2650679
1.0	172.0	107.658786594	-184.09444192	-184.26600711
1.0	174.0	108.808446749	-184.09337567	-184.26677296
1.0	175.0	109.12951826	-184.09271459	-184.26662354
1.0	176.0	109.440976325	-184.09205551	-184.2664608
1.05	93.0	-44.8472254517	-184.19492574	-184.12345714
1.05	90.0	-47.8644040794	-184.19339261	-184.11711583
1.05	91.0	-46.6470795751	-184.19387725	-184.1195404
1.05	92.0	-45.6700849341	-184.19439275	-184.12161284
1.05	97.0	-42.5561882672	-184.19705153	-184.12923393
1.05	94.0	-44.1399218437	-184.19546593	-184.12512449
1.05	95.0	-43.533766492	-184.19600491	-184.12662944
1.05	96.0	-43.0081708099	-184.19653553	-184.12799765
1.05	101.0	-41.4083353396	-184.1988663	-184.13287792
1.05	98.0	-42.1734325726	-184.19754733	-184.13033969
1.05	99.0	-41.8564963494	-184.19801792	-184.13131535
1.05	100.0	-41.6029448608	-184.19845886	-184.13216035
1.05	105.0	-41.0828147865	-184.20010578	-184.13463615
1.05	102.0	-41.2662609137	-184.19923703	-184.13347506
1.05	103.0	-41.1698754545	-184.19956845	-184.13396008
1.05	104.0	-41.1116300227	-184.19985854	-184.13434299
1.05	109.0	-41.0418760667	-184.20064965	-184.13524526
1.05	106.0	-41.0739606274	-184.20030909	-184.13485357
1.05	107.0	-41.0738414006	-184.20046773	-184.1350124
1.05	108.0	-41.0684134435	-184.2005813	-184.13513462
1.05	113.0	-40.45487858	-184.20047622	-184.13600727
1.05	110.0	-40.9773053392	-184.20067288	-184.13537139
1.05	111.0	-40.8600551891	-184.20065132	-184.13553668
1.05	112.0	-40.6836559935	-184.20058551	-184.13575198
1.05	117.0	-39.4508884804	-184.19962815	-184.13675916
1.05	114.0	-40.1918140474	-184.20032445	-184.13627472
1.05	115.0	-39.91818853	-184.20013144	-184.13651776
1.05	116.0	-39.6588137532	-184.19989872	-184.13669838
1.05	121.0	-39.3321448577	-184.19821793	-184.13553817
1.05	118.0	-39.2908170821	-184.19932192	-184.13670802
1.05	119.0	-39.2117634352	-184.19898267	-184.13649475
1.05	120.0	-39.2210066502	-184.19861348	-184.13611083
1.05	125.0	14.3301520722	-184.19312712	-184.21596367
1.05	122.0	-39.5425048674	-184.19780011	-184.13478512
1.05	123.0	-39.8759947912	-184.1973646	-184.13381816
1.05	124.0	-40.2968465876	-184.19691642	-184.13269931
1.05	129.0	28.0185439037	-184.19303078	-184.23768117
1.05	126.0	18.6703591795	-184.19311697	-184.22287008
1.05	127.0	22.1497299295	-184.19311424	-184.22841208
1.05	128.0	25.2107275456	-184.1930912	-184.23326705
1.05	133.0	37.9213340742	-184.19222244	-184.25265393
1.05	130.0	30.6542030305	-184.19292121	-184.24177179
1.05	131.0	33.1657219529	-184.192754	-184.24560694
1.05	132.0	35.5810624943	-184.19252276	-184.24922479
1.05	145.0	63.6550029366	-184.18255056	-184.28399126
